,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
71,filter10$\longleftrightarrow$filter189,2123,M0994_1.02,0.00315192,M0408_1.02,0.00263428,102.0,30.0,106.0,208.0,1.763000840451963e-07,3.040030652006379e-06,SIX4,ZKSCAN1,SIX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
72,filter10$\longleftrightarrow$filter196,2130,M0994_1.02,0.00315192,M0891_1.02,0.00909911,606.0,114.0,285.0,438.0,0.0002435771742273297,0.0024454804187435085,SIX4,TLX2,SIX4$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
73,filter10$\longleftrightarrow$filter198,2132,M0994_1.02,0.00315192,M6406_1.02,0.00295379,378.0,60.0,302.0,618.0,5.178320435729642e-07,8.250071925587203e-06,SIX4,PAX2,SIX4$\longleftrightarrow$PAX2,Homeodomain,"Homeodomain,Paired box","Homeodomain$\longleftrightarrow$Homeodomain,Paired box"
74,filter10$\longleftrightarrow$filter199,2133,M0994_1.02,0.00315192,M1668_1.02,0.048857300000000006,420.0,174.0,408.0,707.0,8.538647329024173e-11,2.27457219812921e-09,SIX4,PRKRIR,SIX4$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
75,filter16$\longleftrightarrow$filter27,3074,M0891_1.02,0.0376976,M0942_1.02,0.016819499999999998,132.0,78.0,282.0,1651.0,3.7319464567250676e-05,0.00043709242226234324,TLX2,IRX4,TLX2$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
76,filter16$\longleftrightarrow$filter61,3108,M0891_1.02,0.0376976,M4850_1.02,0.00399753,96.0,624.0,527.0,1755.0,0.00031225554868134385,0.0030503550138488273,TLX2,TCF15,TLX2$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
77,filter16$\longleftrightarrow$filter62,3109,M0891_1.02,0.0376976,M0199_1.02,0.007157600000000001,60.0,156.0,926.0,2449.0,0.0006002752734265031,0.00546426242722506,TLX2,HES2,TLX2$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
78,filter16$\longleftrightarrow$filter78,3125,M0891_1.02,0.0376976,M0408_1.02,0.00396541,372.0,480.0,639.0,1535.0,1.4465102506648028e-05,0.00018137433823553188,TLX2,ZKSCAN1,TLX2$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
79,filter16$\longleftrightarrow$filter84,3131,M0891_1.02,0.0376976,M6257_1.02,0.0136718,210.0,150.0,851.0,1754.0,3.301630761726837e-17,1.4407708449035598e-15,TLX2,GATA5,TLX2$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
80,filter16$\longleftrightarrow$filter129,3176,M0891_1.02,0.0376976,M6257_1.02,0.017952700000000002,162.0,312.0,811.0,1971.0,0.0005401513792256906,0.004969242854929271,TLX2,GATA5,TLX2$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
81,filter16$\longleftrightarrow$filter143,3190,M0891_1.02,0.0376976,M0607_1.02,0.00131189,432.0,96.0,1179.0,3729.0,0.0003923668071103775,0.00372860892774088,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
82,filter16$\longleftrightarrow$filter153,3200,M0891_1.02,0.0376976,M1007_1.02,0.0153505,180.0,12.0,911.0,2991.0,7.275387859210934e-05,0.0008137883249603058,TLX2,HOXA11,TLX2$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
83,filter16$\longleftrightarrow$filter167,3214,M0891_1.02,0.0376976,M1605_1.02,0.036521899999999996,432.0,102.0,903.0,2643.0,0.00018817249186739606,0.0019331153410786339,TLX2,SOX1,TLX2$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
84,filter16$\longleftrightarrow$filter199,3246,M0891_1.02,0.0376976,M1668_1.02,0.048857300000000006,330.0,96.0,846.0,2255.0,3.817795527229699e-06,5.2735847609946636e-05,TLX2,PRKRIR,TLX2$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
85,filter17$\longleftrightarrow$filter27,3256,M5349_1.02,0.0429401,M0942_1.02,0.016819499999999998,150.0,324.0,152.0,593.0,1.8114647044804481e-06,2.62920030302381e-05,DUXA,IRX4,DUXA$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
86,filter17$\longleftrightarrow$filter30,3259,M5349_1.02,0.0429401,M0632_1.02,0.000285059,510.0,456.0,471.0,718.0,0.00021477987654558672,0.0021794516896382608,DUXA,DMRTA2,DUXA$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
87,filter17$\longleftrightarrow$filter61,3290,M5349_1.02,0.0429401,M4850_1.02,0.00399753,42.0,342.0,325.0,603.0,1.2876679468560798e-06,1.9251167899691308e-05,DUXA,TCF15,DUXA$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
88,filter17$\longleftrightarrow$filter62,3291,M5349_1.02,0.0429401,M0199_1.02,0.007157600000000001,342.0,258.0,557.0,1010.0,1.1023484161104905e-06,1.6605322583030015e-05,DUXA,HES2,DUXA$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
89,filter17$\longleftrightarrow$filter78,3307,M5349_1.02,0.0429401,M0408_1.02,0.00396541,390.0,390.0,388.0,539.0,0.00016642573602139308,0.0017311582441660747,DUXA,ZKSCAN1,DUXA$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
90,filter17$\longleftrightarrow$filter84,3313,M5349_1.02,0.0429401,M6257_1.02,0.0136718,108.0,66.0,533.0,674.0,8.028173598265771e-10,1.904083747698338e-08,DUXA,GATA5,DUXA$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
91,filter17$\longleftrightarrow$filter86,3315,M5349_1.02,0.0429401,M0404_1.02,0.010442100000000001,30.0,216.0,379.0,642.0,0.0018435725831977613,0.014991929232959647,DUXA,ZNF202,DUXA$\longleftrightarrow$ZNF202,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
92,filter17$\longleftrightarrow$filter90,3319,M5349_1.02,0.0429401,M0404_1.02,0.00979919,438.0,108.0,280.0,571.0,0.0010585796186292071,0.009162538421532229,DUXA,ZNF202,DUXA$\longleftrightarrow$ZNF202,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
93,filter17$\longleftrightarrow$filter96,3325,M5349_1.02,0.0429401,M0756_1.02,0.0341843,336.0,240.0,591.0,1107.0,4.6656257881912755e-07,7.487200609614371e-06,DUXA,FOXN3,DUXA$\longleftrightarrow$FOXN3,Homeodomain,Forkhead,Homeodomain$\longleftrightarrow$Forkhead
94,filter17$\longleftrightarrow$filter108,3337,M5349_1.02,0.0429401,M6461_1.02,0.0283823,12.0,126.0,514.0,1155.0,0.0040981608833566005,0.030577166635887894,DUXA,RXRB,DUXA$\longleftrightarrow$RXRB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
95,filter17$\longleftrightarrow$filter129,3358,M5349_1.02,0.0429401,M6257_1.02,0.017952700000000002,462.0,378.0,491.0,844.0,0.0009826206011693892,0.008553441532226454,DUXA,GATA5,DUXA$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
96,filter17$\longleftrightarrow$filter133,3362,M5349_1.02,0.0429401,M5502_1.02,0.0139477,438.0,426.0,392.0,780.0,0.00012139448818033558,0.0012987252259680096,DUXA,GSX1,DUXA$\longleftrightarrow$GSX1,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
97,filter17$\longleftrightarrow$filter143,3372,M5349_1.02,0.0429401,M0607_1.02,0.00131189,66.0,288.0,679.0,1308.0,8.834016405340018e-12,2.6468168765322624e-10,DUXA,KDM2B,DUXA$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
98,filter17$\longleftrightarrow$filter152,3381,M5349_1.02,0.0429401,M0891_1.02,0.0103588,342.0,78.0,263.0,590.0,0.0031973085357696906,0.02448931584036993,DUXA,TLX2,DUXA$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
99,filter17$\longleftrightarrow$filter153,3382,M5349_1.02,0.0429401,M1007_1.02,0.0153505,72.0,636.0,536.0,1050.0,0.0009492593405200828,0.008288421069332657,DUXA,HOXA11,DUXA$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
100,filter17$\longleftrightarrow$filter159,3388,M5349_1.02,0.0429401,M1605_1.02,0.00383922,234.0,84.0,414.0,722.0,0.0002553815442626158,0.002548564367744129,DUXA,SOX1,DUXA$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
101,filter17$\longleftrightarrow$filter160,3389,M5349_1.02,0.0429401,M1110_1.02,0.0410347,450.0,180.0,534.0,1044.0,0.00025194268111480725,0.002519300206785703,DUXA,HHEX,DUXA$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
102,filter17$\longleftrightarrow$filter167,3396,M5349_1.02,0.0429401,M1605_1.02,0.036521899999999996,150.0,282.0,516.0,878.0,0.00024465469244071584,0.002455059871345337,DUXA,SOX1,DUXA$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
103,filter17$\longleftrightarrow$filter171,3400,M5349_1.02,0.0429401,M1605_1.02,0.00593429,138.0,198.0,556.0,1022.0,0.001473912549449364,0.012312924358309359,DUXA,SOX1,DUXA$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
104,filter17$\longleftrightarrow$filter196,3425,M5349_1.02,0.0429401,M0891_1.02,0.00909911,18.0,114.0,336.0,474.0,0.0003351274363576094,0.0032451099056350703,DUXA,TLX2,DUXA$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
105,filter17$\longleftrightarrow$filter199,3428,M5349_1.02,0.0429401,M1668_1.02,0.048857300000000006,276.0,30.0,485.0,775.0,0.0002579438084405735,0.002570267323064082,DUXA,PRKRIR,DUXA$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
106,filter23$\longleftrightarrow$filter84,4384,M1605_1.02,0.00460849,M6257_1.02,0.0136718,264.0,126.0,375.0,1104.0,0.0018293392485559804,0.01488226562020256,SOX1,GATA5,SOX1$\longleftrightarrow$GATA5,Sox,GATA,Sox$\longleftrightarrow$GATA
107,filter27$\longleftrightarrow$filter30,5024,M0942_1.02,0.016819499999999998,M0632_1.02,0.000285059,150.0,252.0,245.0,950.0,3.0512751624582023e-06,4.2728395884487486e-05,IRX4,DMRTA2,IRX4$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
108,filter27$\longleftrightarrow$filter33,5027,M0942_1.02,0.016819499999999998,M0404_1.02,0.00558219,366.0,180.0,95.0,793.0,0.001865919992229471,0.015124212596893788,IRX4,ZNF202,ZNF202$\longleftrightarrow$IRX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
109,filter27$\longleftrightarrow$filter35,5029,M0942_1.02,0.016819499999999998,M1049_1.02,0.0369812,246.0,282.0,257.0,1254.0,0.005026436047209043,0.0365707681548127,IRX4,SIX4,IRX4$\longleftrightarrow$SIX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
110,filter27$\longleftrightarrow$filter40,5034,M0942_1.02,0.016819499999999998,M0404_1.02,0.00794002,378.0,468.0,222.0,1570.0,0.005172794755447329,0.03753954881059315,IRX4,ZNF202,ZNF202$\longleftrightarrow$IRX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
111,filter27$\longleftrightarrow$filter41,5035,M0942_1.02,0.016819499999999998,M0408_1.02,0.00144686,174.0,198.0,232.0,1205.0,7.884544494751466e-06,0.00010349244782391782,IRX4,ZKSCAN1,IRX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
112,filter27$\longleftrightarrow$filter57,5051,M0942_1.02,0.016819499999999998,M1528_1.02,0.044497800000000004,210.0,228.0,184.0,988.0,1.0290475320606654e-06,1.5548228428606818e-05,IRX4,RFX7,IRX4$\longleftrightarrow$RFX7,Homeodomain,RFX,Homeodomain$\longleftrightarrow$RFX
113,filter27$\longleftrightarrow$filter61,5055,M0942_1.02,0.016819499999999998,M4850_1.02,0.00399753,24.0,240.0,170.0,915.0,0.0013670157484827524,0.011521493595535065,IRX4,TCF15,IRX4$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
114,filter27$\longleftrightarrow$filter62,5056,M0942_1.02,0.016819499999999998,M0199_1.02,0.007157600000000001,120.0,414.0,293.0,1367.0,9.897685330842683e-10,2.3280619432439548e-08,IRX4,HES2,IRX4$\longleftrightarrow$HES2,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
115,filter27$\longleftrightarrow$filter63,5057,M0942_1.02,0.016819499999999998,M4850_1.02,0.0251043,114.0,108.0,283.0,1140.0,4.202084358025142e-05,0.0004878487551945292,IRX4,TCF15,IRX4$\longleftrightarrow$TCF15,Homeodomain,bHLH,Homeodomain$\longleftrightarrow$bHLH
116,filter27$\longleftrightarrow$filter78,5072,M0942_1.02,0.016819499999999998,M0408_1.02,0.00396541,474.0,6.0,218.0,863.0,1.0027315365320834e-06,1.5162123742744626e-05,IRX4,ZKSCAN1,IRX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
117,filter27$\longleftrightarrow$filter84,5078,M0942_1.02,0.016819499999999998,M6257_1.02,0.0136718,174.0,168.0,271.0,1026.0,1.7516249910042085e-13,6.009583740688405e-12,IRX4,GATA5,IRX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
118,filter27$\longleftrightarrow$filter86,5080,M0942_1.02,0.016819499999999998,M0404_1.02,0.010442100000000001,396.0,540.0,211.0,1107.0,0.0014965236283816972,0.012480856530246184,IRX4,ZNF202,ZNF202$\longleftrightarrow$IRX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
119,filter27$\longleftrightarrow$filter89,5083,M0942_1.02,0.016819499999999998,M6445_1.02,0.0336534,456.0,252.0,250.0,1321.0,1.2119155774062288e-05,0.0001540952592639396,IRX4,RARB,IRX4$\longleftrightarrow$RARB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
120,filter27$\longleftrightarrow$filter90,5084,M0942_1.02,0.016819499999999998,M0404_1.02,0.00979919,24.0,468.0,168.0,1097.0,1.885729062508269e-06,2.7310132907461466e-05,IRX4,ZNF202,ZNF202$\longleftrightarrow$IRX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
121,filter27$\longleftrightarrow$filter96,5090,M0942_1.02,0.016819499999999998,M0756_1.02,0.0341843,216.0,174.0,339.0,1801.0,1.845281214492493e-09,4.172642146271151e-08,IRX4,FOXN3,IRX4$\longleftrightarrow$FOXN3,Homeodomain,Forkhead,Homeodomain$\longleftrightarrow$Forkhead
122,filter27$\longleftrightarrow$filter100,5094,M0942_1.02,0.016819499999999998,M0891_1.02,0.00972613,72.0,462.0,221.0,1486.0,0.0010530028667581964,0.0091182350067978,IRX4,TLX2,TLX2$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
123,filter27$\longleftrightarrow$filter104,5098,M0942_1.02,0.016819499999999998,M0632_1.02,0.0239745,474.0,378.0,196.0,703.0,4.802318021458579e-07,7.681778642202914e-06,IRX4,DMRTA2,IRX4$\longleftrightarrow$DMRTA2,Homeodomain,DM,Homeodomain$\longleftrightarrow$DM
124,filter27$\longleftrightarrow$filter108,5102,M0942_1.02,0.016819499999999998,M6461_1.02,0.0283823,330.0,174.0,304.0,1837.0,9.440175502078837e-06,0.00012285811139036416,IRX4,RXRB,IRX4$\longleftrightarrow$RXRB,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
125,filter27$\longleftrightarrow$filter129,5123,M0942_1.02,0.016819499999999998,M6257_1.02,0.017952700000000002,150.0,432.0,266.0,1178.0,0.00013812254107318668,0.0014588643549975275,IRX4,GATA5,IRX4$\longleftrightarrow$GATA5,Homeodomain,GATA,Homeodomain$\longleftrightarrow$GATA
126,filter27$\longleftrightarrow$filter133,5127,M0942_1.02,0.016819499999999998,M5502_1.02,0.0139477,480.0,174.0,212.0,1082.0,7.647460174776504e-06,0.00010057951752668713,IRX4,GSX1,IRX4$\longleftrightarrow$GSX1,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
127,filter27$\longleftrightarrow$filter139,5133,M0942_1.02,0.016819499999999998,M6446_1.02,0.0490665,210.0,444.0,191.0,1447.0,1.1298450575245017e-06,1.700664659582455e-05,IRX4,RARG,IRX4$\longleftrightarrow$RARG,Homeodomain,Nuclear receptor,Homeodomain$\longleftrightarrow$Nuclear receptor
128,filter27$\longleftrightarrow$filter143,5137,M0942_1.02,0.016819499999999998,M0607_1.02,0.00131189,378.0,408.0,380.0,2080.0,6.643428318747075e-12,2.030684794389371e-10,IRX4,KDM2B,IRX4$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
129,filter27$\longleftrightarrow$filter144,5138,M0942_1.02,0.016819499999999998,M0404_1.02,0.036089800000000005,420.0,318.0,175.0,1034.0,0.0062478218403865145,0.04457705514587711,IRX4,ZNF202,ZNF202$\longleftrightarrow$IRX4,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
130,filter27$\longleftrightarrow$filter153,5147,M0942_1.02,0.016819499999999998,M1007_1.02,0.0153505,276.0,492.0,310.0,1678.0,1.3188414963207127e-09,3.055137012256794e-08,IRX4,HOXA11,IRX4$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
131,filter27$\longleftrightarrow$filter159,5153,M0942_1.02,0.016819499999999998,M1605_1.02,0.00383922,480.0,294.0,244.0,1095.0,1.274612921339328e-08,2.5363522521731284e-07,IRX4,SOX1,IRX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
132,filter27$\longleftrightarrow$filter160,5154,M0942_1.02,0.016819499999999998,M1110_1.02,0.0410347,408.0,264.0,305.0,1528.0,0.0007693607284488932,0.006852958431246429,IRX4,HHEX,IRX4$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
133,filter27$\longleftrightarrow$filter167,5161,M0942_1.02,0.016819499999999998,M1605_1.02,0.036521899999999996,480.0,234.0,282.0,1489.0,9.055852459920236e-07,1.3819203075149755e-05,IRX4,SOX1,IRX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
134,filter27$\longleftrightarrow$filter171,5165,M0942_1.02,0.016819499999999998,M1605_1.02,0.00593429,210.0,198.0,288.0,1318.0,1.9855725264147884e-06,2.869346964642547e-05,IRX4,SOX1,IRX4$\longleftrightarrow$SOX1,Homeodomain,Sox,Homeodomain$\longleftrightarrow$Sox
135,filter27$\longleftrightarrow$filter173,5167,M0942_1.02,0.016819499999999998,M0891_1.02,0.00373005,426.0,480.0,187.0,953.0,0.006855169220781935,0.048355552046912345,IRX4,TLX2,TLX2$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
136,filter27$\longleftrightarrow$filter189,5183,M0942_1.02,0.016819499999999998,M0408_1.02,0.00263428,36.0,516.0,90.0,521.0,0.006159180711041238,0.04403935931333439,IRX4,ZKSCAN1,IRX4$\longleftrightarrow$ZKSCAN1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
137,filter27$\longleftrightarrow$filter196,5190,M0942_1.02,0.016819499999999998,M0891_1.02,0.00909911,78.0,210.0,180.0,721.0,0.0017893815653384887,0.01459897653492029,IRX4,TLX2,TLX2$\longleftrightarrow$IRX4,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
138,filter27$\longleftrightarrow$filter198,5192,M0942_1.02,0.016819499999999998,M6406_1.02,0.00295379,108.0,84.0,230.0,1171.0,5.2513764935457204e-05,0.0005998687763781072,IRX4,PAX2,IRX4$\longleftrightarrow$PAX2,Homeodomain,"Homeodomain,Paired box","Homeodomain$\longleftrightarrow$Homeodomain,Paired box"
139,filter27$\longleftrightarrow$filter199,5193,M0942_1.02,0.016819499999999998,M1668_1.02,0.048857300000000006,180.0,384.0,280.0,1246.0,1.8950238163904684e-09,4.265732909768543e-08,IRX4,PRKRIR,IRX4$\longleftrightarrow$PRKRIR,Homeodomain,THAP finger,Homeodomain$\longleftrightarrow$THAP finger
140,filter30$\longleftrightarrow$filter57,5561,M0632_1.02,0.000285059,M1528_1.02,0.044497800000000004,54.0,144.0,506.0,1101.0,0.005332535067978496,0.038614306884171785,DMRTA2,RFX7,DMRTA2$\longleftrightarrow$RFX7,DM,RFX,DM$\longleftrightarrow$RFX
